"","player_name","position_group","position_group_rank","position","dollars","dollars_sd","h","hr","r","rbi","sb","avg","ab","hr_per600","r_per600","rbi_per600","sb_per600"
"1008","Anthony Rodriguez","",1601,NA,NA,NA,0.1567,0.0102,0.0678,0.0678,0.0099,0.166312884737848,0.9422,6.49543621311823,43.17554659308,43.17554659308,6.30439397155593
"1009","Anthony Rodriguez","",2862,NA,NA,NA,0.1245,0.0145,0.0595,0.0636,0.0075,0.131398416886544,0.9475,9.1820580474934,37.6781002638522,40.2744063324538,4.74934036939314
"1010","Anthony Seigler","",1090,NA,NA,NA,25.08055,2.00855,17.0521,12.0423,2.00785,0.19156981451438,130.9212,9.20500270391655,78.1482296220933,55.1887700387714,9.2017946673266
"1011","Anthony Servideo","",1496,NA,NA,NA,25.08075,1.005,14.5404,11.03545,2.0061,0.158787766363578,157.9514,3.81762997985456,55.2336984667436,41.9196664290408,7.62044527620521
"1012","Anthony Tandron","",2896,NA,NA,NA,0.1315,0.0044,0.0568,0.0527,0.0085,0.140461439863277,0.9362,2.81991027558214,36.4024781029695,33.7748344370861,5.4475539414655
"1013","Anthony Vilar","",2149,NA,NA,NA,0.1473,0.0149,0.0816,0.0727,0.0073,0.166177797833935,0.8864,10.0857400722022,55.2346570397112,49.2102888086643,4.9413357400722
"1014","Anthuan Valencia","",2225,NA,NA,NA,0.1268,0.0047,0.0601,0.0525,0.0087,0.137407889033377,0.9228,3.05591677503251,39.0767230169051,34.1352405721716,5.65669700910273
"1015","Antoine Duplantis","",1431,NA,NA,NA,0.1934,0.018,0.0938,0.0901,0.0128,0.211852338700843,0.9129,11.8304304962208,61.6496878080841,59.2178770949721,8.41275057509037
"1016","Antoni Flores","",972,NA,NA,NA,0.1679,0.009,0.0805,0.0708,0.0104,0.18568900685689,0.9042,5.9721300597213,53.4173855341739,46.9807564698076,6.90112806901128
"1017","Antonio Gomez","",1211,NA,NA,NA,0.1691,0.0133,0.08,0.0779,0.0053,0.182357381645638,0.9273,8.60562924619864,51.7631834357813,50.404399870592,3.42931090262051
"1018","Antonio Pimentel","",2817,NA,NA,NA,0.1312,0.0066,0.0609,0.0567,0.0098,0.140984311197077,0.9306,4.25531914893617,39.2649903288201,36.5570599613153,6.31850419084462
"1019","Antonio Pinero","",3215,NA,NA,NA,0.1748,0.0106,0.0773,0.0745,0.0116,0.187111967458788,0.9342,6.80796403339756,49.6467565831728,47.8484264611432,7.45022479126525
"1020","Antonis Macias","",2696,NA,NA,NA,0.136,0.0096,0.0656,0.0613,0.0098,0.146441261979111,0.9287,6.20221815440939,42.3818240551308,39.6037471734683,6.33143103262625
"1021","Antony Gomez","",2843,NA,NA,NA,0.1143,0.0105,0.0619,0.057,0.0096,0.125,0.9144,6.88976377952756,40.6167979002625,37.4015748031496,6.2992125984252
"1022","Antony Peguero","",2372,NA,NA,NA,0.1516,0.0149,0.0692,0.0713,0.0101,0.161190855927698,0.9405,9.50558213716108,44.1467304625199,45.4864433811802,6.44338118022328
"1023","Anyelo Encarnacion","",1884,NA,NA,NA,0.1385,0.0071,0.0672,0.0602,0.0115,0.150559843461246,0.9199,4.63093814545059,43.830851179476,39.2651375149473,7.50081530601152
"1024","Anyelo Gonzalez","",2853,NA,NA,NA,0.1422,0.0109,0.0641,0.0642,0.0073,0.151566830100192,0.9382,6.97079513962908,40.993391600938,41.0573438499254,4.66851417608186
"1025","Anyelo Marquez","",2786,NA,NA,NA,0.1387,0.0057,0.0625,0.0572,0.011,0.148501070663812,0.934,3.66167023554604,40.1498929336188,36.745182012848,7.06638115631692
