"","player_name","position","position_rank","dollars","dollars_sd","w","so","sv","era","whip","ip","k_9","k_bb"
"335","Kyle Hart","RP","RP497",-19.4409592679995,7.77786876279891,4.278455,81.15385,0,4.53700442643677,1.31558987609178,90.60335,8.06134265454864,2.68408066743288
"336","Kyle Hendricks","SP/RP","SP/RP578",-39.2755459410304,7.34912938742224,5.700925,85.157125,0,5.0638261844141,1.38298471946431,123.1305,6.22440520423453,2.40688753158511
"337","Kyle Leahy","RP","RP438",-15.6268063515428,3.24763668051259,2.5505575,42.736975,0,4.47634610053012,1.37960730391567,53.56305,7.18093489821808,2.16906203251032
"338","Kyle Muller",NA,"NA484",-18.2256614942817,NA,1.15449,26.7757,0,5.19244992164853,1.44168978483807,35.2897,6.82865822038725,1.91343838210598
"339","Kyle Nicolas","RP","RP408",-14.4188886469069,2.1724828643122,1.8375525,43.222225,0,4.34810803749532,1.42700035664142,43.250725,8.99406946357547,1.98605764646823
"340","Kyle Tyler",NA,"NA456",-16.1723860107741,4.2770561225296,2.0106,33.5751666666667,0,4.56915100164873,1.41990231776486,41.8909333333333,7.21341053911427,1.9878018937555
"341","Kyle Wright","RP","RP466",-16.7148107325565,1.63138522710321,4.4172825,66.88445,0,4.30383077951204,1.3396408400381,78.821425,7.63701049556006,2.43456539820223
"342","Lake Bachar",NA,"NA488",-18.5438756448313,3.28442181304326,2.0740625,52.1623,0,4.66568894902161,1.4216094110563,54.4721,8.61836977094696,2.17364426688058
"343","Lance Lynn","SP","SP492",-18.8764202898455,4.57111930637932,4.8492875,84.150625,0,4.50628020417984,1.330043044841,90.49865,8.36869527887985,2.63288088688161
"344","Lance McCullers Jr.","RP","RP277",-9.5976008231542,4.34473425261686,5.1866775,88.298975,0,3.88836300814095,1.3194110293263,91.62935,8.67288456155151,2.32960539377186
"345","Landen Roupp","SP/RP","SP/RP284",-9.88496827697948,5.68108456324447,5.8415525,121.220775,0,3.89856120397817,1.30975226024847,126.819575,8.60267017138324,2.3539225804823
"346","Landon Knack","SP","SP387",-13.5785873083966,2.7980180760202,2.4273,43.0404,0,4.26562884558529,1.26690200036221,43.0688666666667,8.99405138746782,3.13493801562599
"347","Liam Hendriks","RP","RP101",2.71213698462681,3.65432728347896,2.92859,54.2454,7.7745,3.8835313186495,1.16532326008807,47.922325,10.1874982067335,4.16155889488775
"348","Logan Allen","SP","SP535",-23.6325937671378,5.68423369159033,6.556805,92.787925,0,4.48659392145187,1.38635165529316,108.362225,7.70648004874392,2.24802817669184
"349","Logan Gilbert","SP","SP6",39.3634635795911,6.13528388289336,11.94785,199.393,0,3.46975647595684,1.07930708301283,192.404,9.32692147772396,4.79454162909528
"350","Logan Gillaspie",NA,"NA430",-15.2777275368502,5.31640999350123,1.69633333333333,40.1366,0,4.49790013687006,1.38128640022827,44.8600666666667,8.05235985679914,2.30651998597811
"351","Logan VanWey",NA,"NA366",-12.1815567415945,0.806194501476816,2.7267,44.5776666666667,0,4.22688526680913,1.39704754857108,44.9547333333333,8.9245107300529,2.03201495145336
"352","Logan Webb","SP","SP21",25.4895036834221,6.29099352423451,13.058325,166.83675,0,3.40741144891838,1.18410304356829,196.80025,7.62971972850644,3.82659459360276
"353","Lou Trivino",NA,"NA363",-12.0626980345458,2.37830241171221,3.2038925,53.37545,0,4.18934575932927,1.37808619861619,57.57285,8.34384696953512,2.30857680413486
"354","Louis Varland","SP/RP","SP/RP306",-10.5223019232364,8.24064879560562,3.1474475,63.081275,0,4.1551367769953,1.27614456869255,65.1206,8.71815485422432,3.2934508224324
"355","Luarbert Arias",NA,"NA402",-14.1562453214746,4.05581126309546,2.6178,38.5156,0,4.61346372102424,1.37855987935511,42.8806666666667,8.08383887066432,2.33671936143406
"356","Lucas Erceg","RP","RP98",2.80452782229512,2.38654306084624,3.8230225,73.1553,9.1705,3.61722815540693,1.28717510244154,65.0859,10.1158269302568,2.59732333533932
"357","Lucas Gilbreath",NA,"NA508",-20.9381252727647,2.79500437819296,1.79212,40.252375,0,4.80661368931825,1.52803477124965,44.323975,8.17326006974781,1.74450567310109
"358","Lucas Giolito","RP","RP490",-18.7097224194044,3.31227359316844,7.0994125,121.74125,0,4.50308932241109,1.32624742813703,121.48295,9.01913601867587,2.73992681000083
"359","Lucas Sims","RP","RP454",-16.1339349415853,5.81850470715752,2.488605,58.616,1.064,4.7317053420115,1.3797412119249,55.8797,9.44070923788066,1.99581198181787
"360","Luis Castillo","SP","SP39",16.6704250854032,1.23724046709499,11.507625,177.10525,0,3.72054939889265,1.18176945963672,177.6305,8.97338717168505,3.42314721126145
"361","Luis Contreras",NA,"NA313",-10.7284226772343,2.31577577145654,2.8438,53.5286,0,4.29995329832914,1.31735770643746,52.8889,9.10885648973603,2.39423722041156
"362","Luis Garcia","RP","RP251",-8.73027570491659,3.01973718672965,3.786265,58.919675,0,4.13890673418093,1.23803447112877,59.967575,8.84273000867552,3.03341433466076
"363","Luis Gil","SP","SP304",-10.4991315832862,2.84450309692434,5.76826,96.773175,0,4.17143459645179,1.31467764327252,87.3737,9.96820067136907,2.26761461892108
"364","Luis Guerrero","RP","RP406",-14.3676880207042,1.45363262533986,2.3315,43.5621333333333,0,4.53431616423874,1.40444100682514,42.8806666666667,9.14302949270067,1.94254406109766
"365","Luis L. Ortiz","SP/RP","SP/RP537",-23.7963737476936,8.95853359076395,7.38676,115.593,0,4.40862068346551,1.35059540263722,139.2755,7.4696339270008,2.19228821611657
"366","Luis Peralta","RP","RP521",-21.9052512085582,5.71523416496576,2.3609725,62.095425,0.9735,4.71620819483074,1.50837756936436,58.964,9.4779666406621,1.94059877039478
"367","Luis Severino","SP","SP556",-26.9166171187954,5.75030597560747,8.56718,146.33075,0,4.51531692617953,1.33032138167151,170.576,7.72076229950286,2.50837377371784
"368","Luke Jackson","RP","RP153",-2.4313336403425,2.01044581752648,3.2431925,62.08055,17.0965,4.23223772379391,1.35552039764191,59.20905,9.43647888287348,2.3327743817949
"369","Luke Little","RP","RP178",-4.39114323920744,1.81709710345477,2.02176666666667,45.9467666666667,0,3.35881093815086,1.29837334910861,38.0905333333333,10.8562643736501,2.26115235842402
"370","Luke Weaver","RP","RP138",-1.37432261600701,5.13997935019929,3.2361275,72.530225,5.7765,4.06863323485935,1.22295290199704,67.54745,9.66390330056871,3.44684038631295
"371","MacKenzie Gore","SP","SP136",-1.34054371259376,10.3101937169018,9.8072825,177.37575,0,3.93149255688698,1.28137483340297,163.9435,9.73738971047952,2.87672932463439
"372","Manuel Rodríguez","RP","RP176",-4.11938369980452,2.52669371949635,3.6320575,58.197575,2.1285,3.84337582511377,1.29187699808675,59.048675,8.87027820691997,2.60293423739123
"373","Marc Church","RP","RP305",-10.5112595872222,5.87684245579813,2.8542175,59.6868,0.996,4.36575403388883,1.32915332562094,55.819275,9.62357895189431,2.55245776501504
"374","Marcus Stroman","SP","SP569",-33.1749531707156,4.77362999143481,8.6656975,110.66825,0,4.55984107224848,1.39582773213016,150.82325,6.60385086516833,2.03011560028268
"375","Mark Leiter Jr.","RP","RP161",-2.98971280844864,2.95396756300935,3.0690425,67.86155,0,3.93426919893688,1.22685894641668,57.180575,10.6811439024529,3.14276055059574
"376","Martín Pérez","SP","SP579",-39.5120070549101,5.12937054521328,6.24944,98.401875,0,4.6737732197207,1.43993987182324,134.46275,6.58633617860709,1.98986532771234
"377","Mason Black",NA,"NA282",-9.85370068672178,3.31798311585694,1.8234575,35.63735,0,4.19292461789399,1.31401585143538,38.302525,8.37375995446775,2.5670376926637
"378","Mason Englert",NA,"NA298",-10.2392694297058,2.19759988329494,2.52095,45.66835,0,4.36748810895307,1.28304857853779,50.105975,8.20291691759316,2.96786698380514
"379","Mason Fluharty",NA,"NA269",-9.41252977036066,2.74746814451227,3.2142,51.3957,0,4.11914962322427,1.32148447417786,54.0905333333333,8.55161285154026,2.44772510795022
"380","Mason Miller","RP","RP8",34.0879915754263,2.36969636898047,3.21506,94.6887,29.0545,2.7696137565145,1.01126774798559,65.301425,13.0502251673681,4.25784867544644
"381","Mason Montgomery","SP/RP","SP/RP219",-6.67949947766082,4.71207178867442,2.26496,59.294325,2.1285,4.00924928663802,1.28167216475243,57.588225,9.26663263193127,2.7490880893516
"382","Mason Thompson",NA,"NA371",-12.4823183866201,1.57485354216253,2.23976666666667,30.6675,0,4.24851681542782,1.39863337226064,37.0205666666667,7.45551796884074,2.0549253211292
"383","Matt Bowman",NA,"NA439",-15.6340128831268,2.73486569585198,2.4799,42.6897333333333,0,4.49212773554458,1.39176941270028,50.1317,7.66396511588476,2.19507437795554
"384","Matt Brash","RP","RP103",2.60347715960643,1.90118798658439,3.04586,58.900575,0,3.12097812308589,1.22024365185168,45.79485,11.5756504279411,2.90216736571756
"385","Matt Strahm","RP","RP49",13.6792732902762,2.14426048340953,4.172775,73.467675,5.0235,3.31763151054537,1.06153694083536,61.459425,10.7584650360787,4.52308480821532
"386","Matt Waldron","SP","SP465",-16.4941106692195,2.54665248976777,3.39588,53.619225,0,4.58153533370451,1.28483581035597,64.433875,7.48943044322571,2.82119584233276
"387","Matthew Boyd","SP","SP119",0.353387381919125,3.93657356229914,7.2792175,119.00025,0,3.90190505500603,1.22361704709972,115.351,9.28472444972302,3.13224700742723
"388","Matthew Liberatore","SP/RP","SP/RP479",-17.8116176083788,5.62251483179636,7.4898,126.303666666667,0,4.18090024188194,1.32875016715895,142.080333333333,8.00063579055042,2.37778215654627
"389","Max Fried","SP","SP27",22.032337606774,6.20193926929866,12.1532,159.517,0,3.41031244023958,1.19261459767279,171.25675,8.38304475590013,3.14970564744235
"390","Max Kranick","SP/RP","SP/RP327",-11.0636727723425,3.13184477809797,1.915095,39.393275,0,4.28245235136145,1.30188443521263,46.0244,7.70329379633412,2.52201699771123
"391","Max Lazar",NA,"NA330",-11.1197037713546,2.64608796535303,1.97226666666667,32.3851333333333,0,4.32744506346769,1.30058463939261,39.0041,7.47270671544786,2.69103186957461
"392","Max Meyer","SP","SP539",-24.0505842712182,5.31286613606339,6.2487575,112.8785,0,4.3940395493791,1.3587820174217,130.15375,7.80543395791516,2.51476368359406
"393","Max Scherzer","SP","SP90",3.84186802663688,0.502217912348986,6.58152,111.6345,0,3.95405928662676,1.14871681095586,107.04775,9.38562931028443,3.95421821176512
"394","Merrill Kelly","SP","SP424",-15.1282507649376,6.12900780106852,8.914375,130.24,0,4.26347130514545,1.30652471554695,148.267,7.90573762199276,2.66449807947054
"395","Michael Fulmer",NA,"NA312",-10.708694637581,1.70002558714919,1.9428225,39.593825,0,4.21038454862287,1.34118795572588,40.61515,8.77368235744544,2.43520933150459
"396","Michael King","SP","SP43",15.8867233485225,4.40104106589079,11.752575,185.3775,0,3.60192685126053,1.22552255884678,171.06925,9.7527609433022,3.02547361386011
"397","Michael Kopech","RP","RP194",-5.3033458818809,1.32114779080775,2.9161875,59.068325,2.237,4.08603497911156,1.28285157639893,50.237125,10.5821128299042,2.44151078705512
"398","Michael Lorenzen","SP","SP570",-33.6354547709838,5.70290956329066,7.091075,109.579,0,4.55737519133915,1.39577960506906,144.0505,6.84628654534347,1.84212052567653
"399","Michael McGreevy","SP/RP","SP/RP365",-12.1335181287954,2.06264507375206,4.51546666666667,59.5692333333333,0,3.92954801364178,1.28023065005249,82.2082333333333,6.52152562172402,2.91786728929236
"400","Michael Soroka","SP/RP","SP/RP520",-21.7855915022372,12.5364627884669,6.3482875,117.9731,0,4.47536112185007,1.33541825310356,128.0385,8.29248936843215,2.31234111280329
"401","Michael Tonkin",NA,"NA359",-11.9542246179585,3.64597490114855,2.276095,48.113175,0,4.39894266151195,1.32922456668789,48.30525,8.96421351716428,2.56705940101454
"402","Michael Wacha","SP","SP367",-12.1845485133608,6.90332427100071,9.40813,134.498,0,4.24115665103335,1.28347517136525,155.224,7.79829150131423,2.80902619325343
"403","Michel Otañez","RP","RP255",-8.83489815723762,2.15382455738835,2.71556,64.342825,0.996,3.98247440235136,1.39101707003477,50.651625,11.4327116849657,2.13117812475158
"404","Mike Clevinger","SP/RP","SP/RP158",-2.77689242615796,5.67669479570004,2.5348,51.91005,22.1435,4.55415183363321,1.31941366295058,58.27365,8.01718186521695,2.63956341225914
"405","Mike Vasil",NA,"NA502",-20.0205480711632,7.49396247120727,2.9884975,57.33875,0,4.49747075293593,1.35999841090808,72.368375,7.13085999236545,2.35081346519878
"406","Miles Mikolas","SP","SP541",-24.1766404134355,6.56518760262626,8.6778725,111.33475,0,4.58593183734564,1.28100870492807,162.17825,6.17846566971835,3.45224031007752
"407","Mitch Keller","SP","SP489",-18.5734981538226,10.3836566965446,9.69163,158.8735,0,4.34438112447008,1.30831389057117,176.26525,8.11198747342429,2.93625516968296
"408","Mitch Spence","SP/RP","SP/RP505",-20.7136141382884,2.78971100333209,5.06624,86.96365,0,4.43202623619529,1.32126290660888,107.86625,7.25595679834981,2.67941770710812
"409","Mitchell Parker","SP","SP531",-22.8531591713802,3.22274414699345,7.487885,125.109,0,4.3855648491599,1.34848634505658,142.7505,7.88775520926372,2.43140897885254
"410","Nate Pearson","RP","RP232",-7.63233715299933,6.48626089583814,2.6009525,64.184425,0,4.09017326285564,1.28307670258677,58.95955,9.79756163335711,2.63748125166937
"411","Nathan Eovaldi","SP","SP94",3.38370786243411,7.63585281485411,10.1113475,159.29175,0,4.01597962257867,1.20782214417101,165.13375,8.6816035486386,3.45711854971466
"412","Nestor Cortes","SP","SP82",5.8527798551473,7.06001289060865,8.3724675,139.118,0,3.93396568798009,1.1773567433022,140.11125,8.93619891336349,3.56065283839581
"413","Nic Enright",NA,"NA199",-5.47582662174223,1.21820393457766,1.90383333333333,36.5265,0,3.82657397743911,1.20824346810185,35.0370333333333,9.38260088611003,3.46431811930739
"414","Nick Anderson",NA,"NA326",-11.0155805392105,NA,1.6338,30.088,0,4.24351853479338,1.35796729533217,34.1358,7.93278610725397,2.3180455935716
"415","Nick Lodolo","SP","SP261",-9.00899456245958,10.1557285586935,7.5383525,140.147,0,4.28985157065543,1.25753048153175,132.43675,9.52396521358309,3.26439485698314
"416","Nick Martinez","SP/RP","SP/RP392",-13.748864073724,16.1741593307084,8.9499325,137.11925,0,4.27231583175818,1.28043116092086,160.5665,7.68574546994547,3.2047241426054
"417","Nick Mears","RP","RP192",-5.18791987441205,3.34269522245931,2.56079,67.96675,0,3.85541094756554,1.28529496054554,56.1787,10.8884817555408,2.60060512780288
"418","Nick Nastrini","SP/RP","SP/RP575",-38.3939943579722,9.53585589850273,3.4624275,64.6362,0,5.41535468341734,1.52541580012099,74.926325,7.76397080732306,1.58406140559405
"419","Nick Pivetta","SP","SP66",9.31815653779682,3.30794664133745,9.6080125,172.294,0,4.01271127721323,1.16884499309592,151.17875,10.2570367859239,3.6781731886421
"420","Nick Robertson",NA,"NA205",-5.94598608421232,NA,1.17568,33.9229,0,4.02486624620034,1.22899175598173,34.2794,8.90640151227851,3.00218595677647
"421","Nick Sandlin","RP","RP191",-5.16328412009406,3.07353619315395,3.53945,62.77905,0,4.00204566080716,1.27112518252493,57.90305,9.75788753787581,2.41751705919502
"422","Noah Cameron",NA,"NA249",-8.70876725090754,3.63643812660284,2.11346666666667,39.4052,0,4.09536513544,1.26744947836705,43.7057,8.11442901040368,3.13566735543219
"423","Noah Murdock","RP","RP518",-21.6851241987364,8.58777080597686,1.8046225,46.281275,0,4.63138549579473,1.51090226120796,52.318275,7.96149098952517,1.5384054773438
"424","Noah Schultz",NA,"NA398",-13.9549917936078,1.30210941527414,2.2079,38.88425,0,4.11113606962249,1.31093731624133,42.515,8.23140656238975,2.66030739338211
"425","Orion Kerkering","RP","RP62",9.95875207898426,1.56506604994293,3.6932025,69.57055,4.0185,3.1853065873257,1.13752817133254,60.977325,10.2683243320365,3.72286867854458
"426","Orlando Ribalta",NA,"NA519",-21.7447494654769,3.43480317882931,2.0523,44.9585,0,4.93331602680196,1.48660924168775,48.9218,8.27088332808687,1.7710283809939
"427","Osvaldo Bido","SP/RP","SP/RP529",-22.7850354502879,3.90245607559158,5.3405375,105.1293,0,4.5571535525445,1.34035531015551,112.19775,8.43300066177798,2.24608500162641
"428","Pablo López","SP","SP35",17.5403186844842,5.45811106967661,12.085125,195.68275,0,3.80782149115596,1.17698531406933,187.03275,9.41623726326005,4.16106793855877
"429","Patrick Corbin","SP","SP571",-33.9723831462399,8.15602764895609,4.26198,66.103925,0,5.13771074685783,1.4393637135752,84.979025,7.00096670913793,2.4008413341493
"430","Patrick Murphy",NA,"NA405",-14.3054518887162,5.10476601515866,1.2146525,42.334925,0,4.31602438924868,1.39676073004529,42.88775,8.88398960076012,2.195871743435
"431","Paul Blackburn","SP","SP480",-17.8804901420637,7.12275112544254,4.5376825,69.392675,0,4.38906018881058,1.33744030182623,82.7496,7.54727605934047,2.56195774169491
"432","Paul Sewald","RP","RP131",-0.710238787750829,2.37966298318794,3.0121725,64.1321,1.0595,3.93538107415533,1.17233908256365,56.95545,10.1340416062027,3.51590823741609
"433","Paul Skenes","SP","SP2",51.6897757182585,17.6563558438435,11.553025,211.76675,0,2.92745188355266,1.0769641597332,171.511,11.1124111573019,4.28125574916555
"434","Pedro Avila",NA,"NA354",-11.8800683768508,NA,0.799185,33.5933,0,4.3308749657503,1.37627009315919,35.0368,8.62920415106402,2.17187762649185
"435","Penn Murfee","RP","RP291",-10.0469053496188,4.63907468460692,2.8481,57.3431666666667,1.97,4.27495474978543,1.30840393499831,58.8395,8.77112314006747,2.49198572858527
"436","Pete Fairbanks","RP","RP54",12.8343077769161,3.65678418307893,3.5817925,63.958425,24.036,3.5512052220316,1.22232962108109,57.21145,10.0613745150665,2.9151748019868
"437","Phil Maton","RP","RP259",-8.93600599645348,2.45865266212546,2.8469475,59.14855,2.1485,4.18960279344511,1.29970070805739,62.138325,8.56696652186875,2.52808854296894
"438","Pierce Johnson","RP","RP135",-1.14704087880722,2.70979388498668,4.2061075,74.5624,2.028,3.71819937170493,1.30135807774798,61.953375,10.8317198215594,2.84245668642967
"439","Porter Hodge","RP","RP104",2.58105163829506,6.37257713350006,3.1729975,68.0965,10.0565,3.63031858989207,1.27746476667323,60.65635,10.1039462480021,2.38867408620189
"440","Quinn Mathews",NA,"NA287",-9.99463567139408,2.59502917577343,2.57743333333333,44.2106333333333,0,3.96152534785771,1.3098263720944,46.2425666666667,8.60453319704716,2.47752643180035
"441","Rafael Montero",NA,"NA423",-15.0920606913433,2.05105131703051,1.9225425,41.4798,0,4.51752711318267,1.39713668779979,44.9689,8.30169739531098,2.17488281372888
"442","Raisel Iglesias","RP","RP20",25.9170784886821,6.88809103271423,4.5780175,71.474975,30.9195,3.28015926653886,1.10591913153748,66.103025,9.73139693682702,4.46588106287694
"443","Randy Rodríguez","RP","RP268",-9.3933510867753,2.98735277719854,2.67587,54.3682,0,4.04824003844119,1.33766810415615,53.432275,9.15764488785102,2.24176114165785
"444","Randy Vásquez","SP","SP544",-24.4215408881779,2.15083661092963,4.53049,62.3634,0,4.65417140910112,1.38453501185307,82.7634,6.78162811097659,2.14741311258928
"445","Ranger Suárez","SP","SP95",3.37797593601946,5.49224374006608,10.182115,133.60125,0,3.70244543189119,1.26110143680174,149.8815,8.02241270603777,2.81382637316233
"446","Reed Garrett","RP","RP174",-3.8696374876523,6.29557332542953,4.696945,75.697425,0,3.82544380795735,1.33417778155889,63.4734,10.7332650370076,2.5488120852147
"447","Reese Olson","SP","SP198",-5.44758922956691,5.09463639480707,7.4345875,122.857,0,3.98064416297219,1.258606115745,134.0965,8.24565145249876,2.80303924772858
"448","Reid Detmers","SP","SP230",-7.32408287378368,7.90948066238225,5.72408,113.46325,0,4.1725308110158,1.25635027192407,101.126575,10.0979317256616,3.12936675991155
"449","Reynaldo López","SP","SP100",2.71869617969278,8.84415793247622,9.70135,149.8625,0,3.82299007327776,1.25489630275634,143.9045,9.37262212092047,2.98519131966422
"450","Rhett Lowder","SP","SP546",-25.1930749082198,3.64159125503541,5.22854,83.58345,0,4.61703898494826,1.35376844911197,104.29025,7.2130525144968,2.48048972663211
"451","Richard Fitts","SP/RP","SP/RP428",-15.2410138098674,0.545277434457057,2.89676666666667,40.2396666666667,0,4.60257968847274,1.34434555186751,53.2751666666667,6.79785766351427,2.67601980874014
"452","Richard Lovelady","RP","RP152",-2.42791636750941,NA,1.6385,37.0343,0,3.59026848279663,1.20234388606958,41.9133,7.95233732490641,2.76470280842677
"453","Riley O'Brien",NA,"NA352",-11.8126605096299,2.81091891541062,2.5626875,50.920275,0,4.11934775337829,1.39620562791092,50.08075,9.15087084358761,2.03115018443598
"454","Robbie Ray","SP","SP110",1.4354455993422,3.43772938135989,9.14177,161.94225,0,4.05233451657912,1.22594129596192,146.208,9.96853968319107,3.26663261029951
"455","Robert Garcia","RP","RP91",3.79132635589347,2.31425567854043,3.426545,68.67625,4.98,3.52945974605074,1.21415712358914,60.68535,10.1850982156319,3.03765988338341
"456","Robert Stephenson","RP","RP171",-3.65490839273882,1.39047200743452,2.007,50.2928666666667,0,3.87985247594805,1.17414588128136,40.9876666666667,11.0432195050544,3.81436162951203
"457","Robert Suarez","RP","RP61",10.0852662473801,3.69514876656518,3.8877025,61.144775,24.864,3.85643413744873,1.2347091710147,62.45165,8.81166430350519,2.78948959155463
"458","Roki Sasaki","SP/RP","SP/RP59",10.2218776821509,7.77256463091019,9.1987475,145.2045,0,3.74970800906315,1.18937878041572,126.8875,10.2992059895577,3.46930583778631
"459","Ron Marinaccio",NA,"NA322",-10.9488428483106,1.80775137011395,1.92506666666667,37.1867,0,4.28757919176109,1.33189962289851,37.0987666666667,9.02133224554635,2.09031478358628
"460","Ronel Blanco","SP","SP441",-15.7614142537252,8.17226564500402,9.77405,153.18,0,4.33227752249881,1.32124640358044,154.8415,8.90342705282499,2.3482420952059
"461","Ronny Henriquez",NA,"NA360",-11.981256806601,4.32223058132808,1.9401475,43.0646,0,4.14394492025324,1.34845814933892,49.96755,7.75666207368582,2.52867873620671
"462","Ross Stripling",NA,"NA523",-22.2707091320763,6.93507932552224,2.417935,32.6747,0,4.93691608906703,1.38177934461143,49.34935,5.95899034131149,2.61207702000646
"463","Ryan Borucki","RP","RP335",-11.2174913082541,4.40571634790382,2.15886666666667,51.0557666666667,0,4.15032005696994,1.34422996493902,50.1317,9.16589503248443,2.41995307575027
"464","Ryan Brasier","RP","RP134",-1.0301492778429,1.80522697214672,2.2034,47.6866,2.1235,3.66769460198164,1.17431083480034,50.627375,8.47722008103323,3.29108018482158
"465","Ryan Burr",NA,"NA166",-3.38861166184859,1.67676659296744,2.17256,46.45595,0,3.66601721453056,1.22366014056347,41.1629,10.1572909100185,3.15773929386495
"466","Ryan Feltner","SP","SP583",-49.5831105787437,9.39403372893774,6.78171,132.93625,0,5.04633888857834,1.42808260199478,156.53375,7.64324786188282,2.31705749450415
"467","Ryan Fernandez","RP","RP200",-5.62180256173212,2.75004056348139,3.1103975,60.885425,1.074,3.85675406955141,1.29601736038052,61.427225,8.92061826006303,2.64231272899287
"468","Ryan Gusto",NA,"NA417",-14.8064429587016,0.83826033193997,2.548,43.4950333333333,0,4.48064520359648,1.35281168051331,53.3743666666667,7.33414416783087,2.34233815377545
"469","Ryan Helsley","RP","RP13",29.6804399986901,5.11099277220766,4.541165,78.608025,33.8435,3.00226112323922,1.12189027248623,64.050025,11.0456198104528,3.36135710559399
"470","Ryan Johnson","RP","RP555",-26.8234897487961,2.43430394452768,0.5,62.5,0,4.95,1.475,60,9.375,2.19298245614035
"471","Ryan Pepiot","SP","SP97",3.01952807468502,5.59996638607099,9.669195,158.77425,0,4.02482698748993,1.2154791424947,152.33725,9.38029437973969,2.99341078877289
"472","Ryan Pressly","RP","RP65",9.58573860387438,2.38149210283501,2.87775,58.2564,23.986,3.63342317710691,1.24427030387372,57.98955,9.04141522050094,3.16565707337948
"473","Ryan Thompson","RP","RP216",-6.52894707907658,3.39018598382386,3.600125,48.0977,0,3.88974728393611,1.28430093431361,60.646125,7.13778992474787,2.76070145833423
"474","Ryan Walker","RP","RP23",24.9393893767359,3.24458689300584,4.7232525,79.30445,26.791,3.12442215345054,1.13753732443311,66.653725,10.7081794753407,3.71999136897851
"475","Ryan Weathers","SP","SP504",-20.2481977364925,2.92103373076987,4.8174825,87.2931,0,4.3357357852027,1.36089459436855,98.0422,8.01326265628474,2.4117763667295
"476","Ryan Yarbrough","RP","RP290",-10.0228095439685,4.18250741104001,2.021394,32.063575,0,4.33894572439097,1.25760137129258,42.3542,6.8133071808699,2.7818535958997
"477","Ryan Zeferjahn","RP","RP436",-15.5827648787531,6.38854491186371,2.2783675,61.1724,1.026,4.53003217893138,1.38563832618459,58.710775,9.37735194263745,2.16465908930063
"478","Ryne Nelson","SP","SP411",-14.5649884794922,1.87829092971135,6.24141,96.7306,0,4.27481009613356,1.28282931440484,118.481,7.3478059773297,3.00277132996676
"479","Ryne Stanek","RP","RP188",-5.05488979990101,1.78692584225692,3.9003525,66.605575,2.164,3.9906884141653,1.31679105085391,59.858225,10.0144996781979,2.33931958190797
"480","Sam Long",NA,"NA389",-13.6420750624231,4.20924924159275,2.196565,47.6916,0,4.32128239162066,1.35481343463178,54.0186,7.94586309160178,2.18639428961761
"481","Sam Moll","RP","RP339",-11.3137764239826,3.81952713710173,2.774445,54.568375,0,4.22571617205569,1.35180979034917,54.186525,9.06342259445499,2.26749392283559
"482","Sandy Alcantara","SP/RP","SP/RP64",9.85916999709992,7.60742392030551,9.6908425,156.16925,0,3.68827136444718,1.20400504247983,179.6735,7.82265192140188,3.41597710275979
"483","Sawyer Gipson-Long","RP","RP212",-6.22846157680301,1.82166849767722,2.2931,33.3263,0,3.94429802194442,1.22906176377633,35.7539666666667,8.38890696510131,3.37265213871272
"484","Scott Alexander",NA,"NA382",-13.3659358449429,3.44005993394341,2.7824225,38.914725,0,4.20563913399313,1.37355408164359,53.670475,6.52560881937415,2.28787678360407
"485","Scott Barlow","RP","RP271",-9.46191827258475,1.37443740334698,3.0903775,66.950525,1.0155,4.21340400128901,1.33003864156522,60.744175,9.91954742985644,2.59312469074955
"486","Sean Burke","SP/RP","SP/RP572",-34.0227209440496,10.0717665743345,6.06669,130.651,0,4.66906089938363,1.40419831727291,138.228,8.50666290476604,2.09959458769959
"487","Sean Guenther",NA,"NA221",-6.84892487139439,2.48154513375923,2.413665,33.035625,0,3.87715547645661,1.26917395860087,41.46705,7.1700452527971,2.80821452023878
"488","Sean Hjelle","RP","RP265",-9.29874595846898,3.65618061117085,2.4202275,43.30015,0,4.01503294649882,1.3083826711251,50.84,7.66525078678206,2.87894669479115
"489","Sean Manaea","SP","SP183",-4.65746880905592,2.22611274414462,9.182185,154.51325,0,4.16300861141012,1.24773151319438,153.285,9.072115666895,2.89977718671603
"490","Sean Newcomb","RP","RP507",-20.9121526991418,5.22573862472212,2.5662475,52.4111,0,4.67894200694229,1.50019642421636,55.046675,8.5690897769938,1.70853344177832
"491","Sean Reynolds","RP","RP376",-12.934862357896,4.57733269725479,1.61963,45.922025,0,4.18027041578204,1.40217716421229,44.29845,9.32985747808332,2.04542655529858
"492","Seranthony Domínguez","RP","RP173",-3.82872161214098,2.51047867396683,3.7511375,65.65435,1.976,3.96729981420862,1.27801175706556,60.861275,9.70878690924566,2.65093104502953
"493","Seth Halvorsen","RP","RP231",-7.62947687684729,3.70582762676917,3.138735,58.101975,19.124,4.57072254620935,1.40960108296714,61.460775,8.508154591282,2.31316548524063
"494","Seth Lugo","SP","SP244",-8.34229971745502,4.54584365645545,11.196675,157.535,0,4.12171917980009,1.27886851774948,182.40675,7.77282090712104,3.06211306891625
"495","Seth Martinez",NA,"NA345",-11.5115526018268,NA,1.16193,30.2061,0,4.33043196193977,1.34876736768125,36.994,7.34862139806455,2.04115957698415
