"","system","player_name","playerid","ip","w","er","h","bb","sv","so","g","gs","team","whip","era"
"847","rzipsdc","Jon Gray","14916",17,1,8,16,5,0,16,3,3,"TEX",1.23529411764706,4.23529411764706
"848","rzipsdc","Grayson Rodriguez","24492",19,1,9,17,6,0,21,4,4,"BAL",1.21052631578947,4.26315789473684
"849","rzipsdc","Casey Mize","20492",26,1,13,26,7,0,19,5,5,"DET",1.26923076923077,4.5
"850","rzipsdc","Josh Hader","14212",15,2,5,10,6,7,22,15,0,"HOU",1.06666666666667,3
"851","rzipsdc","Bobby Miller","27483",30,2,14,27,10,0,27,12,4,"LAD",1.23333333333333,4.2
"852","rzipsdc","Kyle Harrison","27758",29,1,14,26,12,0,31,7,7,"SFG",1.31034482758621,4.3448275862069
"853","rzipsdc","Cooper Criswell","24975",30,1,16,34,8,0,23,9,4,"BOS",1.4,4.8
"854","rzipsdc","Max Meyer","27474",32,1,17,33,13,0,30,7,7,"MIA",1.4375,4.78125
"855","rzipsdc","Martín Pérez","6902",36,2,15,33,12,0,28,9,5,"SDP",1.25,3.75
"856","rzipsdc","Davis Martin","21448",25,1,13,25,10,0,24,5,5,"CHW",1.4,4.68
"857","rzipsdc","Valente Bellozo","23899",31,1,20,40,10,0,24,8,5,"MIA",1.61290322580645,5.80645161290323
"858","rzipsdc","Cade Smith","27867",15,1,5,12,6,0,19,15,0,"CLE",1.2,3
"859","rzipsdc","Kenley Jansen","3096",15,1,6,13,5,7,18,15,0,"BOS",1.2,3.6
"860","rzipsdc","Devin Williams","15816",15,2,5,10,7,7,22,15,0,"MIL",1.13333333333333,3
"861","rzipsdc","Brant Hurter","30133",23,1,11,23,6,0,19,8,4,"DET",1.26086956521739,4.30434782608696
"862","rzipsdc","Jeff Hoffman","17432",15,1,6,12,5,3,19,15,0,"PHI",1.13333333333333,3.6
"863","rzipsdc","Clay Holmes","13649",15,1,6,12,5,7,17,15,0,"NYY",1.13333333333333,3.6
"864","rzipsdc","Kyle Freeland","16256",37,2,21,43,11,0,25,7,7,"COL",1.45945945945946,5.10810810810811
"865","rzipsdc","Ryan Helsley","18138",15,2,5,12,6,8,18,15,0,"STL",1.2,3
"866","rzipsdc","David Festa","30056",26,1,13,25,10,0,26,8,5,"MIN",1.34615384615385,4.5
"867","rzipsdc","Lance Lynn","2520",27,1,14,27,10,0,25,5,5,"STL",1.37037037037037,4.66666666666667
"868","rzipsdc","Luis L. Ortiz","27646",36,1,18,37,14,0,30,9,6,"PIT",1.41666666666667,4.5
"869","rzipsdc","Griffin Jax","20253",15,1,6,13,4,1,17,15,0,"MIN",1.13333333333333,3.6
"870","rzipsdc","Jake Irvin","21504",35,1,18,35,11,0,30,7,7,"WSN",1.31428571428571,4.62857142857143
"871","rzipsdc","Tanner Scott","17586",15,2,4,9,7,1,20,15,0,"SDP",1.06666666666667,2.4
"872","rzipsdc","Griffin Canning","19867",36,2,20,37,13,0,33,7,7,"LAA",1.38888888888889,5
"873","rzipsdc","Paul Blackburn","14739",34,2,17,35,12,0,28,7,7,"NYM",1.38235294117647,4.5
"874","rzipsdc","Clarke Schmidt","19899",19,1,9,18,6,0,19,7,3,"NYY",1.26315789473684,4.26315789473684
"875","rzipsdc","Yariel Rodríguez","33838",21,1,10,19,9,0,22,7,5,"TOR",1.33333333333333,4.28571428571429
"876","rzipsdc","Bowden Francis","20548",30,2,15,29,10,0,28,9,5,"TOR",1.3,4.5
"877","rzipsdc","Matt Strahm","13799",15,1,6,13,4,0,18,15,0,"PHI",1.13333333333333,3.6
"878","rzipsdc","Joey Estes","26257",30,1,15,31,9,0,23,6,6,"OAK",1.33333333333333,4.5
"879","rzipsdc","Joe Jiménez","15761",15,1,5,12,5,0,19,15,0,"ATL",1.13333333333333,3
"880","rzipsdc","Kenta Maeda","18498",32,1,18,33,10,0,28,9,6,"DET",1.34375,5.0625
"881","rzipsdc","Jonathan Cannon","31730",32,1,18,35,10,0,20,8,6,"CHW",1.40625,5.0625
"882","rzipsdc","Bryan Abreu","16609",16,1,6,12,8,1,22,16,0,"HOU",1.25,3.375
"883","rzipsdc","Austin Gomber","16561",38,1,23,43,11,0,28,7,7,"COL",1.42105263157895,5.44736842105263
"884","rzipsdc","Carlos Estévez","14542",15,1,7,14,5,5,17,15,0,"PHI",1.26666666666667,4.2
"885","rzipsdc","Jakob Junis","13619",28,1,16,32,7,0,28,13,3,"CIN",1.39285714285714,5.14285714285714
"886","rzipsdc","José Soriano","22100",16,1,7,14,7,0,16,3,3,"LAA",1.3125,3.9375
"887","rzipsdc","Ryan Walker","20423",14,1,6,13,5,6,17,14,0,"SFG",1.28571428571429,3.85714285714286
"888","rzipsdc","Chris Martin","11847",15,1,6,16,2,1,15,15,0,"BOS",1.2,3.6
"889","rzipsdc","Mitchell Parker","27636",29,1,15,30,12,0,26,10,5,"WSN",1.44827586206897,4.6551724137931
"890","rzipsdc","Aaron Bummer","16258",15,1,6,13,6,0,19,15,0,"ATL",1.26666666666667,3.6
"891","rzipsdc","Michael Lorenzen","14843",33,1,19,35,13,0,25,9,6,"KCR",1.45454545454545,5.18181818181818
"892","rzipsdc","David Bednar","19569",15,1,6,13,5,7,18,15,0,"PIT",1.2,3.6
"893","rzipsdc","Spencer Arrighetti","29921",26,2,13,23,12,0,27,9,4,"HOU",1.34615384615385,4.5
"894","rzipsdc","Will Vest","19769",15,1,6,14,5,2,15,15,0,"DET",1.26666666666667,3.6
"895","rzipsdc","Braxton Garrett","21844",15,1,7,16,4,0,14,3,3,"MIA",1.33333333333333,4.2
"896","rzipsdc","Ben Lively","14932",38,2,21,41,14,0,32,7,7,"CLE",1.44736842105263,4.97368421052632
"897","rzipsdc","Cal Quantrill","19312",34,2,19,37,12,0,24,6,6,"COL",1.44117647058824,5.02941176470588
"898","rzipsdc","Edward Cabrera","21690",33,2,17,30,17,0,36,7,7,"MIA",1.42424242424242,4.63636363636364
"899","rzipsdc","David Robertson","8241",15,1,6,12,6,1,19,15,0,"TEX",1.2,3.6
"900","rzipsdc","A.J. Puk","19343",14,2,5,12,6,1,18,14,0,"ARI",1.28571428571429,3.21428571428571
"901","rzipsdc","Taijuan Walker","11836",33,2,19,34,13,0,26,6,6,"PHI",1.42424242424242,5.18181818181818
"902","rzipsdc","Jose Quintana","11423",36,2,20,40,14,0,31,7,7,"NYM",1.5,5
"903","rzipsdc","Ryan Feltner","21446",17,1,9,18,6,0,15,3,3,"COL",1.41176470588235,4.76470588235294
"904","rzipsdc","Andrew Nardi","25942",15,1,6,13,6,1,19,15,0,"MIA",1.26666666666667,3.6
"905","rzipsdc","Javier Assad","21741",33,1,16,33,14,0,28,11,5,"CHC",1.42424242424242,4.36363636363636
"906","rzipsdc","Jason Adam","11861",14,1,5,10,5,0,17,14,0,"SDP",1.07142857142857,3.21428571428571
"907","rzipsdc","Spencer Schwellenbach","31846",30,0,16,30,11,0,27,10,6,"ATL",1.36666666666667,4.8
"908","rzipsdc","Kyle Hendricks","12049",29,1,16,32,8,0,22,6,6,"CHC",1.37931034482759,4.96551724137931
"909","rzipsdc","Drew Rasmussen","25385",18,1,7,16,5,1,18,14,1,"TBR",1.16666666666667,3.5
"910","rzipsdc","Reese Olson","24968",11,1,5,10,4,0,10,2,2,"DET",1.27272727272727,4.09090909090909
"911","rzipsdc","Dane Dunning","19409",25,1,13,26,9,0,23,8,4,"TEX",1.4,4.68
"912","rzipsdc","Trevor Williams","16977",23,1,12,25,8,0,19,8,4,"WSN",1.43478260869565,4.69565217391304
"913","rzipsdc","Ryan Weathers","23796",18,1,9,20,7,0,16,4,4,"MIA",1.5,4.5
"914","rzipsdc","Albert Suárez","6175",23,1,12,25,9,0,18,11,3,"BAL",1.47826086956522,4.69565217391304
"915","rzipsdc","Ryne Nelson","26253",23,1,10,23,7,0,18,11,3,"ARI",1.30434782608696,3.91304347826087
"916","rzipsdc","Zebby Matthews","31827",21,0,11,21,8,0,19,5,5,"MIN",1.38095238095238,4.71428571428571
"917","rzipsdc","Gregory Santos","21894",10,0,4,9,2,0,12,10,0,"SEA",1.1,3.6
"918","rzipsdc","DJ Herz","26389",24,1,13,21,13,0,26,9,5,"WSN",1.41666666666667,4.875
"919","rzipsdc","Yu Darvish","13074",10,1,5,9,3,0,10,2,2,"SDP",1.2,4.5
"920","rzipsdc","Joe Ryan","21390",8,1,4,7,2,0,9,1,1,"MIN",1.125,4.5
"921","rzipsdc","Fernando Cruz","7048",15,1,6,14,7,1,21,15,0,"CIN",1.4,3.6
"922","rzipsdc","Bradley Blalock","26419",22,0,12,22,9,0,21,11,4,"COL",1.40909090909091,4.90909090909091
"923","rzipsdc","Davis Daniel","27582",19,1,10,19,6,0,16,7,3,"LAA",1.31578947368421,4.73684210526316
"924","rzipsdc","Keider Montero","22630",27,1,15,27,10,0,23,6,6,"DET",1.37037037037037,5
"925","rzipsdc","Dylan Lee","19996",15,1,5,13,4,0,16,15,0,"ATL",1.13333333333333,3
"926","rzipsdc","Chris Paddack","20099",13,1,7,14,3,0,12,6,2,"MIN",1.30769230769231,4.84615384615385
"927","rzipsdc","Evan Phillips","17734",14,1,6,12,5,1,17,14,0,"LAD",1.21428571428571,3.85714285714286
"928","rzipsdc","Kirby Yates","9073",15,1,6,11,8,5,20,15,0,"TEX",1.26666666666667,3.6
"929","rzipsdc","Robbie Ray","11486",38,2,18,36,15,0,43,9,6,"SFG",1.34210526315789,4.26315789473684
"930","rzipsdc","Patrick Corbin","9323",37,2,22,44,13,0,27,7,7,"WSN",1.54054054054054,5.35135135135135
"931","rzipsdc","Andre Pallante","26108",25,1,11,26,10,0,18,11,3,"STL",1.44,3.96
"932","rzipsdc","Tyler Holton","26231",14,1,6,13,4,1,13,14,0,"DET",1.21428571428571,3.85714285714286
"933","rzipsdc","Aroldis Chapman","10233",15,1,6,11,10,2,24,15,0,"PIT",1.4,3.6
"934","rzipsdc","Domingo Germán","17149",20,1,9,18,6,0,19,13,2,"PIT",1.2,4.05
"935","rzipsdc","Tanner Gordon","27669",31,2,18,37,8,0,21,6,6,"COL",1.45161290322581,5.2258064516129
"936","rzipsdc","Pierce Johnson","13435",15,2,6,14,6,0,20,15,0,"ATL",1.33333333333333,3.6
"937","rzipsdc","Jordan Wicks","30094",17,1,8,16,6,0,15,7,3,"CHC",1.29411764705882,4.23529411764706
"938","rzipsdc","Alexis Díaz","21132",16,1,7,11,8,6,17,16,0,"CIN",1.1875,3.9375
"939","rzipsdc","José Alvarado","17780",15,1,6,13,6,0,18,15,0,"PHI",1.26666666666667,3.6
"940","rzipsdc","John Brebbia","12777",15,1,7,14,5,5,17,15,0,"CHW",1.26666666666667,4.2
"941","rzipsdc","Orion Kerkering","31776",14,1,6,13,4,0,16,14,0,"PHI",1.21428571428571,3.85714285714286
"942","rzipsdc","Ross Stripling","13273",22,1,10,23,5,0,16,13,2,"OAK",1.27272727272727,4.09090909090909
"943","rzipsdc","Keegan Akin","19362",13,1,6,12,4,0,15,13,0,"BAL",1.23076923076923,4.15384615384615
"944","rzipsdc","Calvin Faucher","20116",15,1,7,15,8,6,16,15,0,"MIA",1.53333333333333,4.2
"945","rzipsdc","Matt Manning","20369",13,0,7,13,5,0,10,3,3,"DET",1.38461538461538,4.84615384615385
"946","rzipsdc","Ky Bush","29823",17,1,10,18,8,0,13,4,4,"CHW",1.52941176470588,5.29411764705882
"947","rzipsdc","Grant Holmes","16944",20,1,9,21,7,0,20,13,2,"ATL",1.4,4.05
"948","rzipsdc","Robert Suarez","30115",15,1,6,12,5,7,15,15,0,"SDP",1.13333333333333,3.6
"949","rzipsdc","Taylor Rogers","13449",14,1,6,13,5,0,17,14,0,"SFG",1.28571428571429,3.85714285714286
"950","rzipsdc","Alex Vesia","25007",14,1,6,11,6,0,19,14,0,"LAD",1.21428571428571,3.85714285714286
"951","rzipsdc","Scott Barlow","14993",15,1,6,12,7,0,19,15,0,"CLE",1.26666666666667,3.6
"952","rzipsdc","Edwin Uceta","20539",15,1,7,14,7,5,17,15,0,"TBR",1.4,4.2
"953","rzipsdc","Jake Bloss","33168",14,0,8,15,5,0,13,4,4,"TOR",1.42857142857143,5.14285714285714
"954","rzipsdc","Kevin Ginkel","19876",14,1,5,12,4,0,15,14,0,"ARI",1.14285714285714,3.21428571428571
"955","rzipsdc","Hogan Harris","21520",20,1,11,20,10,0,18,7,3,"OAK",1.5,4.95
"956","rzipsdc","JoJo Romero","19574",15,1,6,15,5,1,16,15,0,"STL",1.33333333333333,3.6
"957","rzipsdc","Lucas Erceg","19360",15,1,7,14,7,4,16,15,0,"KCR",1.4,4.2
"958","rzipsdc","Chad Green","15552",14,1,6,14,4,7,15,14,0,"TOR",1.28571428571429,3.85714285714286
"959","rzipsdc","Louie Varland","27691",19,1,9,19,5,0,17,9,2,"MIN",1.26315789473684,4.26315789473684
"960","rzipsdc","Garrett Cleavinger","17897",15,1,6,11,8,0,20,15,0,"TBR",1.26666666666667,3.6
"961","rzipsdc","Robert Garcia","23363",14,1,7,13,6,1,16,14,0,"WSN",1.35714285714286,4.5
"962","rzipsdc","Hunter Gaddis","25636",15,1,7,15,5,0,14,15,0,"CLE",1.33333333333333,4.2
"963","rzipsdc","Tyler Alexander","17735",24,1,13,24,6,0,21,9,3,"TBR",1.25,4.875
"964","rzipsdc","Joe Boyle","29608",27,2,15,24,21,0,31,9,6,"OAK",1.66666666666667,5
"965","rzipsdc","Drew Thorpe","31967",8,0,4,8,3,0,7,1,1,"CHW",1.375,4.5
"966","rzipsdc","Yimi García","12095",15,1,6,13,5,1,17,15,0,"SEA",1.2,3.6
"967","rzipsdc","Caleb Ferguson","19349",15,1,6,13,6,0,16,15,0,"HOU",1.26666666666667,3.6
"968","rzipsdc","Bryan Hudson","19924",15,1,7,14,6,0,17,15,0,"MIL",1.33333333333333,4.2
"969","rzipsdc","John Schreiber","20020",14,1,6,13,5,0,13,14,0,"KCR",1.28571428571429,3.85714285714286
"970","rzipsdc","Caleb Thielbar","10078",14,1,7,14,5,0,16,14,0,"MIN",1.35714285714286,4.5
"971","rzipsdc","Paul Sewald","13892",14,1,6,12,5,1,17,14,0,"ARI",1.21428571428571,3.85714285714286
"972","rzipsdc","Julian Aguiar","30031",16,0,9,17,5,0,12,6,3,"CIN",1.375,5.0625
"973","rzipsdc","Kevin Kelly","25679",15,1,6,13,3,0,13,15,0,"TBR",1.06666666666667,3.6
"974","rzipsdc","Triston McKenzie","18000",15,1,7,14,6,0,15,8,2,"CLE",1.33333333333333,4.2
"975","rzipsdc","Cole Sands","21461",14,1,6,13,4,0,15,14,0,"MIN",1.21428571428571,3.85714285714286
"976","rzipsdc","Seranthony Domínguez","19249",14,1,6,11,6,5,16,14,0,"BAL",1.21428571428571,3.85714285714286
"977","rzipsdc","Ryan Thompson","16647",15,1,6,14,4,1,12,15,0,"ARI",1.2,3.6
"978","rzipsdc","Cade Povich","30055",13,1,7,12,6,0,12,5,2,"BAL",1.38461538461538,4.84615384615385
"979","rzipsdc","Jeremiah Estrada","22210",12,1,5,9,6,0,17,12,0,"SDP",1.25,3.75
"980","rzipsdc","Randy Vásquez","24719",13,1,6,13,5,0,11,6,2,"SDP",1.38461538461538,4.15384615384615
"981","rzipsdc","Xzavion Curry","25595",18,1,9,18,5,0,14,7,2,"MIA",1.27777777777778,4.5
"982","rzipsdc","Jorge Alcala","19459",15,1,7,13,6,0,15,15,0,"MIN",1.26666666666667,4.2
"983","rzipsdc","Huascar Brazobán","6107",14,1,5,11,7,0,17,14,0,"NYM",1.28571428571429,3.21428571428571
"984","rzipsdc","Tyler Rogers","15541",15,1,6,15,2,0,11,15,0,"SFG",1.13333333333333,3.6
"985","rzipsdc","Mark Leiter Jr.","15551",14,1,6,11,5,1,16,14,0,"NYY",1.14285714285714,3.85714285714286
"986","rzipsdc","Cody Bradford","27597",16,1,8,16,4,0,14,11,1,"TEX",1.25,4.5
"987","rzipsdc","DL Hall","22207",18,1,8,15,9,0,22,13,2,"MIL",1.33333333333333,4
"988","rzipsdc","Emilio Pagán","14771",15,1,8,14,5,0,15,15,0,"CIN",1.26666666666667,4.8
"989","rzipsdc","Jake Woodford","18674",25,1,14,28,9,0,18,9,5,"PIT",1.48,5.04
"990","rzipsdc","Colin Poche","19403",15,1,7,13,6,1,15,15,0,"TBR",1.26666666666667,4.2
"991","rzipsdc","Héctor Neris","11804",15,1,7,13,7,6,17,15,0,"CHC",1.33333333333333,4.2
"992","rzipsdc","Shawn Armstrong","12857",14,0,6,14,4,0,13,14,0,"STL",1.28571428571429,3.85714285714286
"993","rzipsdc","Alec Marsh","27451",16,1,8,16,6,0,15,9,1,"KCR",1.375,4.5
"994","rzipsdc","Cionel Pérez","19614",14,1,6,13,7,0,13,14,0,"BAL",1.42857142857143,3.85714285714286
"995","rzipsdc","José Leclerc","14524",14,1,6,11,7,0,17,14,0,"TEX",1.28571428571429,3.85714285714286
"996","rzipsdc","Adrian Morejon","20039",14,1,5,12,5,0,14,14,0,"SDP",1.21428571428571,3.21428571428571
"997","rzipsdc","Tim Herrin","25139",14,1,6,13,7,0,15,14,0,"CLE",1.42857142857143,3.85714285714286
"998","rzipsdc","Daniel Hudson","7146",14,2,6,13,4,1,16,14,0,"LAD",1.21428571428571,3.85714285714286
"999","rzipsdc","Ryan Borucki","16350",12,1,5,10,4,0,13,12,0,"PIT",1.16666666666667,3.75
"1000","rzipsdc","Declan Cronin","25645",14,1,6,14,5,0,11,14,0,"MIA",1.35714285714286,3.85714285714286
"1001","rzipsdc","Johnny Cueto","6893",10,0,6,12,3,0,6,2,2,"LAA",1.5,5.4
"1002","rzipsdc","Nick Mears","25376",14,1,5,10,7,0,18,14,0,"MIL",1.21428571428571,3.21428571428571
"1003","rzipsdc","Richard Lovelady","19337",14,1,6,12,4,0,12,14,0,"TBR",1.14285714285714,3.85714285714286
"1004","rzipsdc","Nick Nastrini","29833",12,1,8,12,7,0,12,3,3,"CHW",1.58333333333333,6
"1005","rzipsdc","Peter Lambert","17969",21,1,12,23,9,0,17,14,1,"COL",1.52380952380952,5.14285714285714
"1006","rzipsdc","Sam Moll","14874",14,1,7,12,6,0,15,14,0,"CIN",1.28571428571429,4.5
"1007","rzipsdc","Yennier Cano","25911",15,1,6,14,5,1,14,15,0,"BAL",1.26666666666667,3.6
"1008","rzipsdc","Andrew Chafin","12988",14,1,7,12,7,0,17,14,0,"TEX",1.35714285714286,4.5
"1009","rzipsdc","Brady Basso","25582",15,1,7,15,4,0,12,10,1,"OAK",1.26666666666667,4.2
"1010","rzipsdc","Roansy Contreras","22810",15,1,8,14,5,1,15,15,0,"LAA",1.26666666666667,4.8
"1011","rzipsdc","Carlos Carrasco","6632",18,1,10,20,6,0,15,6,3,"CLE",1.44444444444444,5
"1012","rzipsdc","Jacob Barnes","12323",15,1,8,16,5,1,12,15,0,"WSN",1.4,4.8
"1013","rzipsdc","Cade Cavalli","27473",8,0,4,7,4,0,8,5,1,"WSN",1.375,4.5
"1014","rzipsdc","Steven Matz","13361",12,1,5,12,4,0,11,9,1,"STL",1.33333333333333,3.75
"1015","rzipsdc","Josh Winckowski","22387",17,1,9,18,6,0,15,14,1,"BOS",1.41176470588235,4.76470588235294
"1016","rzipsdc","Will Warren","30182",8,0,4,8,3,0,7,4,1,"NYY",1.375,4.5
"1017","rzipsdc","Julian Merryweather","16703",13,1,6,11,6,0,16,13,0,"CHC",1.30769230769231,4.15384615384615
"1018","rzipsdc","Dylan Floro","13394",13,1,6,14,4,0,11,13,0,"ARI",1.38461538461538,4.15384615384615
"1019","rzipsdc","Graham Ashcraft","27552",9,0,5,9,3,0,7,6,1,"CIN",1.33333333333333,5
"1020","rzipsdc","Tanner Banks","16990",14,1,7,15,4,0,15,14,0,"PHI",1.35714285714286,4.5
"1021","rzipsdc","Joe Ross","12972",12,1,6,12,5,0,10,8,1,"MIL",1.41666666666667,4.5
"1022","rzipsdc","Bryce Elder","27779",6,0,3,6,2,0,5,1,1,"ATL",1.33333333333333,4.5
"1023","rzipsdc","Bryan Sammons","20462",24,1,15,27,12,0,20,8,4,"DET",1.625,5.625
"1024","rzipsdc","Adam Mazur","31900",7,0,4,7,3,0,6,1,1,"MIA",1.42857142857143,5.14285714285714
"1025","rzipsdc","Hayden Wesneski","27581",11,1,6,10,4,0,10,6,1,"CHC",1.27272727272727,4.90909090909091
"1026","rzipsdc","Carson Fulmer","18311",30,1,18,30,17,0,28,7,5,"LAA",1.56666666666667,5.4
"1027","rzipsdc","Mason Adams","sa3020388",4,0,2,4,1,0,3,1,1,"CHW",1.25,4.5
"1028","rzipsdc","Beau Brieske","26079",13,1,6,13,5,0,11,13,0,"DET",1.38461538461538,4.15384615384615
"1029","rzipsdc","Tylor Megill","21318",15,1,8,16,6,0,14,9,1,"NYM",1.46666666666667,4.8
"1030","rzipsdc","Ryan Fernandez","24862",15,1,6,14,5,0,14,15,0,"STL",1.26666666666667,3.6
"1031","rzipsdc","Reed Garrett","16866",14,1,8,13,7,0,16,14,0,"NYM",1.42857142857143,5.14285714285714
"1032","rzipsdc","Jairo Iriarte","sa3010798",6,0,4,6,3,0,6,1,1,"CHW",1.5,6
"1033","rzipsdc","Justin Wilson","4301",14,1,7,14,4,0,15,14,0,"CIN",1.28571428571429,4.5
"1034","rzipsdc","Scott Alexander","10591",14,1,6,15,4,0,10,14,0,"OAK",1.35714285714286,3.85714285714286
"1035","rzipsdc","Rich Hill","4806",15,0,8,16,5,0,13,3,3,"BOS",1.4,4.8
"1036","rzipsdc","Gregory Soto","19677",14,1,6,11,7,0,16,14,0,"BAL",1.28571428571429,3.85714285714286
"1037","rzipsdc","Trevor Richards","19309",14,0,7,12,7,0,17,14,0,"MIN",1.35714285714286,4.5
"1038","rzipsdc","Tyson Miller","19976",14,1,7,15,5,0,13,14,0,"CHC",1.42857142857143,4.5
"1039","rzipsdc","Jackson Rutledge","26215",13,0,8,14,5,0,10,5,2,"WSN",1.46153846153846,5.53846153846154
"1040","rzipsdc","Dedniel Núñez","23055",13,1,6,12,5,0,14,13,0,"NYM",1.30769230769231,4.15384615384615
"1041","rzipsdc","Ian Anderson","19951",9,0,4,8,4,0,8,6,1,"ATL",1.33333333333333,4
"1042","rzipsdc","Hayden Birdsong","31635",27,1,15,26,12,0,26,9,6,"SFG",1.40740740740741,5
"1043","rzipsdc","Quinn Priester","25977",8,0,5,9,3,0,7,5,1,"BOS",1.5,5.625
"1044","rzipsdc","Emerson Hancock","27470",14,1,7,15,5,0,10,6,2,"SEA",1.42857142857143,4.5
"1045","rzipsdc","Brock Burke","17968",12,1,5,11,4,0,12,12,0,"LAA",1.25,3.75
"1046","rzipsdc","Ryan Pressly","7005",10,1,3,8,3,0,11,10,0,"HOU",1.1,2.7
"1047","rzipsdc","Jake Cousins","21620",14,1,6,10,6,0,18,14,0,"NYY",1.14285714285714,3.85714285714286
"1048","rzipsdc","Joey Cantillo","23335",10,0,5,10,5,0,10,6,1,"CLE",1.5,4.5
"1049","rzipsdc","Joel Payamps","14332",15,1,7,14,5,0,14,15,0,"MIL",1.26666666666667,4.2
"1050","rzipsdc","Tyler Phillips","20629",16,1,10,18,6,0,11,7,2,"PHI",1.5,5.625
"1051","rzipsdc","Dennis Santana","17878",14,1,8,15,6,0,14,14,0,"PIT",1.5,5.14285714285714
"1052","rzipsdc","Dom Hamel","sa3017949",3,0,2,3,2,0,3,1,1,"NYM",1.66666666666667,6
"1053","rzipsdc","Hunter Harvey","15507",11,1,5,10,3,0,11,11,0,"KCR",1.18181818181818,4.09090909090909
"1054","rzipsdc","Yuki Matsui","33826",12,0,5,10,6,0,15,12,0,"SDP",1.33333333333333,3.75
"1055","rzipsdc","Logan Allen","27589",4,0,2,4,1,0,3,1,1,"CLE",1.25,4.5
"1056","rzipsdc","José Quijada","19200",14,1,7,12,6,0,16,14,0,"LAA",1.28571428571429,4.5
"1057","rzipsdc","Eli Morgan","20203",13,1,6,12,4,0,13,13,0,"CLE",1.23076923076923,4.15384615384615
"1058","rzipsdc","Joe Mantiply","14857",12,1,5,13,4,0,11,12,0,"ARI",1.41666666666667,3.75
"1059","rzipsdc","Tommy Kahnle","11384",14,1,7,12,6,0,17,14,0,"NYY",1.28571428571429,4.5
"1060","rzipsdc","Buck Farmer","14814",14,0,7,13,7,0,15,14,0,"CIN",1.42857142857143,4.5
"1061","rzipsdc","Justin Slaten","25648",11,1,5,11,4,0,12,11,0,"BOS",1.36363636363636,4.09090909090909
"1062","rzipsdc","Liam Hendriks","3548",9,0,4,8,3,0,12,9,0,"BOS",1.22222222222222,4
"1063","rzipsdc","Justin Wrobleski","31204",3,0,2,3,1,0,3,1,1,"LAD",1.33333333333333,6
"1064","rzipsdc","Mason Black","30171",9,0,5,9,4,0,9,6,1,"SFG",1.44444444444444,5
"1065","rzipsdc","Jacob Lopez","25098",8,0,4,7,4,0,8,5,1,"TBR",1.375,4.5
"1066","rzipsdc","AJ Smith-Shawver","29960",10,0,5,9,5,0,10,7,1,"ATL",1.4,4.5
"1067","rzipsdc","Kaleb Ort","20061",14,1,7,12,6,0,14,14,0,"HOU",1.28571428571429,4.5
"1068","rzipsdc","Camilo Doval","21992",11,1,5,9,6,0,14,11,0,"SFG",1.36363636363636,4.09090909090909
"1069","rzipsdc","Blake Treinen","12572",12,1,5,11,4,0,13,12,0,"LAD",1.25,3.75
"1070","rzipsdc","Justin Martinez","24453",14,1,7,12,10,4,18,14,0,"ARI",1.57142857142857,4.5
"1071","rzipsdc","Jason Foley","19531",15,1,7,16,4,4,11,15,0,"DET",1.33333333333333,4.2
"1072","rzipsdc","Ethan Roberts","24930",11,1,5,10,4,0,11,11,0,"CHC",1.27272727272727,4.09090909090909
"1073","rzipsdc","Josh Sborz","18323",8,1,3,7,3,0,9,8,0,"TEX",1.25,3.375
"1074","rzipsdc","Scott Effross","18384",11,0,5,10,3,0,10,11,0,"NYY",1.18181818181818,4.09090909090909
"1075","rzipsdc","Chris Stratton","13761",13,1,7,13,6,0,12,13,0,"KCR",1.46153846153846,4.84615384615385
"1076","rzipsdc","Ian Hamilton","19261",10,1,4,9,5,0,11,10,0,"NYY",1.4,3.6
"1077","rzipsdc","Daniel Lynch IV","21537",6,0,4,7,2,0,5,3,1,"KCR",1.5,6
"1078","rzipsdc","Anthony Bender","19742",9,1,4,8,3,0,9,9,0,"MIA",1.22222222222222,4
"1079","rzipsdc","Adam Ottavino","1247",13,1,6,11,6,0,15,13,0,"NYM",1.30769230769231,4.15384615384615
"1080","rzipsdc","Hoby Milner","13346",9,0,4,9,2,0,9,9,0,"MIL",1.22222222222222,4
"1081","rzipsdc","Trevor McDonald","sa3011835",3,0,1,3,1,0,3,1,1,"SFG",1.33333333333333,3
"1082","rzipsdc","Anthony Maldonado","26034",7,1,3,7,3,0,8,7,0,"MIA",1.42857142857143,3.85714285714286
"1083","rzipsdc","Nick Robertson","26226",9,0,4,8,3,0,9,9,0,"LAA",1.22222222222222,4
"1084","rzipsdc","Ryan Burr","17536",13,1,6,12,5,0,12,13,0,"TOR",1.30769230769231,4.15384615384615
"1085","rzipsdc","Rob Zastryzny","15094",13,1,6,13,4,0,12,13,0,"MIL",1.30769230769231,4.15384615384615
"1086","rzipsdc","Hunter Stratton","23455",13,1,6,12,5,0,13,13,0,"PIT",1.30769230769231,4.15384615384615
"1087","rzipsdc","Jalen Beeks","17192",15,1,7,14,6,0,12,15,0,"PIT",1.33333333333333,4.2
"1088","rzipsdc","Peter Strzelecki","21367",9,1,4,8,3,0,9,9,0,"CLE",1.22222222222222,4
"1089","rzipsdc","Joe Kelly","9761",13,1,7,12,6,0,16,13,0,"LAD",1.38461538461538,4.84615384615385
"1090","rzipsdc","Pete Fairbanks","17998",3,0,1,3,1,0,4,3,0,"TBR",1.33333333333333,3
